Sample_ID	Library	Barcode	input_reads	raw_reads	raw_total_bases	raw_p10_len	raw_median_len	raw_p90_len	raw_n50_len	raw_n_above_3kb	raw_pct_above_3kb	raw_mean_phred_all_bases	raw_mean_phred_per_read	canu_n_contigs_rep1	canu_n_contigs_rep2	canu_n_contigs_rep3	canu_n_contigs_rep4	canu_n_contigs_total	n_combined_contigs	n_unique_contigs	contig_min_len	contig_median_len	contig_max_len	contig_n50	contig_n_in_step4_range	contig_n_below_step4_min	contig_n_above_step4_max	contig_pct_in_step4_range	chim_n_keep	chim_n_drop	chim_median_uniformity	chim_pct_dropped	EO_normalised	BL_inferred	n_haps_OK	n_haps_REMOVED	n_haps_chimeric	n_haps_total	SI_status	Lab_action	Exclusion_stage	pass_si_threshold	failure_mode	recommended_action
Library011_barcode42	Library011	barcode42	463	4526	1960659	56	176	1060	1120	82	1.8117543084401235	31.05	27.08	2.0	2.0	2.0	2.0	8.0	8.0	3.0	3353.0	3547.0	3548.0	3547.0	3.0	0.0	0.0	100.0	3.0	0.0	0.699	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode43	Library011	barcode43	331	3664	1480860	56	179	937	864	44	1.2008733624454149	30.98	27.09	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3359.0	3359.0	3359.0	3359.0	1.0	0.0	0.0	100.0	1.0	0.0	0.865	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode44	Library011	barcode44	404	6834	2181101	56	150	668	592	57	0.8340649692712907	30.06	26.56	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3359.0	3635.0	3911.0	3911.0	2.0	0.0	0.0	100.0	2.0	0.0	0.786	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode45	Library011	barcode45	499	6367	2390771	56	156	867	865	77	1.2093607664520183	30.72	27.02	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3358.0	3358.0	3358.0	3358.0	1.0	0.0	0.0	100.0	1.0	0.0	0.828	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode46	Library011	barcode46	478	4146	1955319	56	163	1428	1510	111	2.677279305354559	31.34	26.51	4.0	1.0	3.0	2.0	10.0	10.0	9.0	3534.0	3537.0	3538.0	3537.0	9.0	0.0	0.0	100.0	9.0	0.0	0.556	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode47	Library011	barcode47	481	5791	2679917	56	167	1383	1450	111	1.9167673976860644	31.12	26.92	3.0	2.0	1.0	2.0	8.0	8.0	8.0	2932.0	3354.0	3363.0	3359.0	7.0	1.0	0.0	87.5	6.0	2.0	0.484	25.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode48	Library011	barcode48	410	4908	1757681	56	160	841	779	33	0.6723716381418092	30.79	27.1	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3362.0	3362.0	3362.0	3362.0	1.0	0.0	0.0	100.0	1.0	0.0	0.858	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode49	Library011	barcode49	504	5370	1974058	56	130	895	1043	67	1.2476722532588456	30.38	25.98	6.0	6.0	6.0	6.0	24.0	24.0	6.0	2622.0	3323.0	3531.0	3371.0	4.0	2.0	0.0	66.7	5.0	1.0	0.574	16.7	EO27	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode50	Library011	barcode50	389	6315	2026473	57	149	698	608	35	0.5542359461599367	29.67	26.04	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3359.0	3444.0	3529.0	3529.0	2.0	0.0	0.0	100.0	2.0	0.0	0.813	0.0	EO27	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode51	Library011	barcode51	499	9010	3679050	57	192	924	829	104	1.1542730299667037	30.62	26.98	1.0	2.0	2.0	1.0	6.0	6.0	5.0	3360.0	3493.0	3546.0	3493.0	5.0	0.0	0.0	100.0	4.0	1.0	0.594	20.0	EO27	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode52	Library011	barcode52	377	4241	1591605	56	157	915	860	42	0.9903324687573686	30.78	27.02	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3351.0	3354.0	3358.0	3358.0	2.0	0.0	0.0	100.0	2.0	0.0	0.851	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode53	Library011	barcode53	506	6145	2158824	56	129	852	899	70	1.1391375101708707	30.43	26.08	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3365.0	3365.0	3365.0	3365.0	1.0	0.0	0.0	100.0	1.0	0.0	0.82	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode54	Library011	barcode54	144	3417	948119	49	123	610	532	18	0.5267778753292361	29.49	25.75	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3911.0	3911.0	3911.0	3911.0	1.0	0.0	0.0	100.0	1.0	0.0	0.704	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode55	Library011	barcode55	367	4358	1683482	56	185	908	830	29	0.6654428636989446	30.74	27.51	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3358.0	3634.0	3911.0	3911.0	2.0	0.0	0.0	100.0	2.0	0.0	0.728	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode56	Library011	barcode56	452	4369	1812199	56	179	1043	973	63	1.4419775692378118	31.17	27.2	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3531.0	3721.0	3911.0	3911.0	2.0	0.0	0.0	100.0	2.0	0.0	0.834	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode57	Library011	barcode57	154	4201	1160826	46	157	627	475	8	0.19043084979766722	29.13	26.39	2.0	2.0	2.0	2.0	8.0	8.0	2.0	1735.0	2524.0	3313.0	3313.0	1.0	1.0	0.0	50.0	2.0	0.0	0.487	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode58	Library011	barcode58	255	2640	1072176	56	168	965	955	41	1.553030303030303	30.88	27.3	2.0	2.0	2.0	2.0	8.0	8.0	2.0	3354.0	3625.0	3896.0	3896.0	2.0	0.0	0.0	100.0	2.0	0.0	0.799	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode59	Library011	barcode59	518	4386	2172010	58	250	1280	1070	67	1.5275877792977657	31.47	28.3	2.0	2.0	2.0	2.0	8.0	8.0	5.0	3362.0	3486.0	3490.0	3486.0	5.0	0.0	0.0	100.0	3.0	2.0	0.255	40.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode60	Library011	barcode60	481	6720	3026859	56	178	1187	1193	156	2.3214285714285716	30.88	26.92	2.0	3.0	3.0	3.0	11.0	11.0	10.0	1846.0	3453.0	3591.0	3544.0	8.0	2.0	0.0	80.0	9.0	1.0	0.484	10.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode61	Library011	barcode61	466	7107	3240464	56	177	1275	1284	141	1.9839594765723934	31.18	26.99	1.0	1.0	1.0	2.0	5.0	5.0	2.0	3325.0	3344.0	3363.0	3363.0	2.0	0.0	0.0	100.0	2.0	0.0	0.477	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode62	Library011	barcode62	325	2229	1165512	57	237	1513	1289	38	1.7048003589053389	31.41	27.5	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3362.0	3362.0	3362.0	3362.0	1.0	0.0	0.0	100.0	1.0	0.0	0.887	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode63	Library011	barcode63	117	2923	873586	75	188	671	465	2	0.06842285323297981	28.73	26.46	1.0	1.0	1.0	1.0	4.0	4.0	1.0	1920.0	1920.0	1920.0	1920.0	0.0	1.0	0.0	0.0	1.0	0.0	0.286	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode64	Library011	barcode64	517	7969	2773995	56	160	773	686	56	0.7027230518258251	30.51	26.75	3.0	3.0	4.0	4.0	14.0	14.0	10.0	1400.0	3528.0	3550.0	3528.0	6.0	4.0	0.0	60.0	7.0	3.0	0.373	30.0	EO27	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode65	Library011	barcode65	504	4056	1882212	56	168	1364	1292	70	1.725838264299803	31.21	26.82	2.0	2.0	2.0	2.0	8.0	8.0	3.0	3365.0	3366.0	3915.0	3366.0	3.0	0.0	0.0	100.0	3.0	0.0	0.713	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode66	Library011	barcode66	457	3568	1658859	56	178	1380	1384	70	1.961883408071749	31.42	27.5	3.0	3.0	3.0	3.0	12.0	12.0	3.0	2121.0	3359.0	3359.0	3359.0	2.0	1.0	0.0	66.7	3.0	0.0	0.873	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode67	Library011	barcode67	463	8328	3232752	56	139	954	1121	101	1.212776176753122	30.7	26.54	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3370.0	3389.0	3390.0	3389.0	3.0	0.0	0.0	100.0	3.0	0.0	0.87	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode68	Library011	barcode68	495	7971	2787293	55	143	801	801	95	1.1918203487642705	30.68	26.61	2.0	2.0	3.0	1.0	8.0	8.0	7.0	1412.0	3537.0	3907.0	3537.0	6.0	1.0	0.0	85.7	6.0	1.0	0.644	14.3	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode69	Library011	barcode69	531	5200	2284917	56	186	1189	1056	60	1.153846153846154	31.15	27.67	1.0	2.0	2.0	2.0	7.0	7.0	6.0	3357.0	3359.0	3365.0	3361.0	6.0	0.0	0.0	100.0	6.0	0.0	0.764	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode70	Library011	barcode70	326	3611	1426386	56	141	891	1003	48	1.3292716698975353	30.91	26.04	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3364.0	3364.0	3364.0	3364.0	1.0	0.0	0.0	100.0	1.0	0.0	0.887	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode71	Library011	barcode71	72	1686	459803	47	131	623	497	2	0.11862396204033215	29.18	25.7																				EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode72	Library011	barcode72	138	3809	1201331	87	213	691	471	3	0.07876082961407194	29.31	27.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0			EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode73	Library011	barcode73	507	6616	2993485	56	150	1327	1315	109	1.647521160822249	31.3	27.26	3.0	3.0	2.0	5.0	13.0	13.0	13.0	2028.0	3347.0	3361.0	3358.0	8.0	5.0	0.0	61.5	8.0	5.0	0.284	38.5	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode74	Library011	barcode74	490	4763	1989722	56	188	1049	1027	55	1.1547344110854503	30.94	27.52	5.0	5.0	4.0	4.0	18.0	18.0	16.0	1805.0	3231.0	3359.0	3336.0	7.0	9.0	0.0	43.8	8.0	8.0	0.3	50.0	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode75	Library011	barcode75	502	7314	3756096	56	177	1582	1484	174	2.3789991796554553	31.23	26.97	3.0	2.0	3.0	4.0	12.0	12.0	11.0	3341.0	3355.0	3357.0	3355.0	11.0	0.0	0.0	100.0	10.0	1.0	0.578	9.1	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode76	Library011	barcode76	483	6152	2309453	56	152	872	837	71	1.1540962288686607	30.59	26.75	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3913.0	3913.0	3913.0	3913.0	1.0	0.0	0.0	100.0	1.0	0.0	0.805	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode77	Library011	barcode77	504	4313	2180297	57	233	1461	1320	79	1.831671690238813	31.57	28.14	2.0	2.0	2.0	2.0	8.0	8.0	7.0	1784.0	3355.0	3368.0	3355.0	5.0	2.0	0.0	71.4	7.0	0.0	0.65	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode78	Library011	barcode78	243	1975	920892	56	209	1247	1065	32	1.6202531645569622	31.1	27.36	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3358.0	3358.0	3358.0	3358.0	1.0	0.0	0.0	100.0	1.0	0.0	0.772	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode79	Library011	barcode79	502	3029	1647827	57	249	1571	1269	34	1.1224826675470452	31.67	28.03	3.0	3.0	3.0	3.0	12.0	12.0	3.0	1339.0	3361.0	3909.0	3361.0	2.0	1.0	0.0	66.7	3.0	0.0	0.548	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode80	Library011	barcode80	290	3604	1269046	55	143	826	810	36	0.9988901220865706	30.61	26.78	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3357.0	3357.0	3357.0	3357.0	1.0	0.0	0.0	100.0	1.0	0.0	0.82	0.0	EO08	BL1	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode81	Library011	barcode81	94	2874	710621	24	125	574	458	5	0.17397355601948505	28.72	25.46																				EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode82	Library011	barcode82	481	7341	3747546	57	190	1570	1529	195	2.656313853698406	31.15	26.74	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3362.0	3364.0	3366.0	3366.0	2.0	0.0	0.0	100.0	2.0	0.0	0.854	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode83	Library011	barcode83	467	4419	2260362	56	212	1522	1420	108	2.4439918533604885	31.53	27.58	2.0	2.0	2.0	5.0	11.0	11.0	10.0	3358.0	3361.0	3364.0	3361.0	10.0	0.0	0.0	100.0	8.0	2.0	0.525	20.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode84	Library011	barcode84	471	8830	4372123	56	155	1576	1596	214	2.4235560588901475	31.4	26.84	1.0	2.0	1.0	4.0	8.0	8.0	8.0	3029.0	3361.0	3363.0	3361.0	7.0	1.0	0.0	87.5	3.0	5.0	0.174	62.5	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode85	Library011	barcode85	496	6400	2705989	56	161	1038	1012	85	1.328125	30.78	26.52	2.0	2.0	2.0	3.0	9.0	9.0	8.0	1529.0	3363.0	3898.0	3363.0	6.0	2.0	0.0	75.0	5.0	3.0	0.388	37.5	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode86	Library011	barcode86	150	3716	1002361	53	124	582	538	14	0.3767491926803014	29.53	26.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0			EO27	BL4	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Stage 3 — no assembly	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library011_barcode87	Library011	barcode87	486	6290	2559952	56	141	1041	1146	111	1.7647058823529411	30.93	26.84	3.0	3.0	5.0	3.0	14.0	14.0	14.0	2980.0	3355.0	3362.0	3356.0	12.0	2.0	0.0	85.7	9.0	5.0	0.491	35.7	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode88	Library011	barcode88	504	5450	2447151	56	179	1315	1281	101	1.8532110091743121	31.29	27.36	1.0	1.0	2.0	2.0	6.0	6.0	4.0	2725.0	3118.0	3365.0	3364.0	2.0	2.0	0.0	50.0	4.0	0.0	0.664	0.0	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode89	Library011	barcode89	206	2259	821987	42	140	921	849	19	0.84108012394865	30.61	26.35	1.0	1.0	1.0	1.0	4.0	4.0	1.0	3363.0	3363.0	3363.0	3363.0	1.0	0.0	0.0	100.0	1.0	0.0	0.892	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode90	Library011	barcode90	473	7721	3417863	56	158	1163	1273	126	1.6319129646418857	31.42	27.15	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3363.0	3486.0	3488.0	3486.0	7.0	0.0	0.0	100.0	7.0	0.0	0.65	0.0	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
Library011_barcode91	Library011	barcode91	470	5206	2938431	56	232	1839	1612	125	2.4010756819054935	31.88	28.08	2.0	2.0	2.0	2.0	8.0	8.0	8.0	3361.0	3422.0	3484.0	3482.0	8.0	0.0	0.0	100.0	7.0	1.0	0.621	12.5	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	pipeline_downstream_filter	Canu + dedup + chimera filter retained contigs in the Step 4 length range, but the SI status pool is empty. Trace through Steps 4b / 7 / 7b / 9 to identify which filter dropped them.
